Sentence;Ironic;Quotes;Exclamation;Question;Multiple brackets;Interjections;Markers;Mistakes;P&N;P near N;Max vec dist;Max vec sg dist;Weird markers
Все!;1;0;1;0;0;0;0;0;0;0;0.0;0.0;0
Проникшись всей прогрессивностью этой маленькой Швейцарии, мы наткнулись на мост, ведущий к конюшне, откуда за бешеные вменяемые деньги, можно было арендовать коня и поскакать лёгким аллюром (галопом нельзя) смотреть водопады.;1;0;0;0;0;0;0;2;1;1;0.1293445863743217;0.6745730638504028;0
Наконец, на моей улице меняют бордюры!;1;0;1;0;0;0;0;0;0;0;0.1137022083203823;0.4481210112571716;0
Я подскочил, собрал все бумаги и на первой космической вылетел из кабинета, добежал до установки.;0;0;0;0;0;0;0;0;0;0;0.1054208055093594;0.6248737573623657;0
Как по мне, нормальные дети, и сигареты хорошие курят.;1;0;0;0;0;0;0;0;0;0;0.0696488111138643;0.3799040913581848;0
Штрафники из фрименов с пластиковыми крис-ножами и в дистикомбах из фольги.;0;0;0;0;0;0;0;1;0;0;0.0586120792233826;0.295271635055542;0
Работает же человек!;1;0;1;0;0;0;0;0;0;0;0.0288611963687026;0.3485676646232605;0
Интересно сколько же народу уместится в такой треп хате!?);1;0;1;1;0;0;0;1;0;0;0.0874416164128879;0.4115033149719238;0
День, когда Белый дом окрасился в радужные цвета и объявил защиту прав ЛГБТ во всем мире приоритетом своей внешней политики, вызвал бурно-радостливые эмоции у всех честных и порядочных людей, геев, демократических журналистов и евроукров.;1;0;0;0;0;0;0;2;0;0;0.2315806096593803;0.7191740274429321;0
Чтобы хоть как-то компенсировать моральный ущерб от русской вероломной аннексии, я предлагаю добровольно отдать Украине, Кубань и Белгородскую область.;1;0;0;0;0;0;0;0;1;1;0.1271785619235302;0.6321884393692017;0
"А вот в Янчэне, который на несчастных 10 километров южнее Хуайаня, по подобному запросу мы получим только много-много вопросов ""почему в Янчэне нет отопления"".";0;0;0;0;0;0;1;2;0;0;0.1157112725406263;0.5657325983047485;0
Худели, конечно, только этим весь день и занимались, слабительное было отменное!));1;0;1;0;1;0;0;0;0;0;0.0805517830675834;0.5072969198226929;0
Правильно!;1;0;1;0;0;0;0;0;0;0;0.0;0.0;0
Режим без вас не падет!!!;1;0;3;0;0;0;0;0;0;0;0.0543103030054905;0.3065351247787475;0
Ох, и скучная же эта работа – быть евродепутатом!;1;0;1;0;0;0;0;0;0;0;0.1068240535878206;5.960464477539065e-08;0
В них нет каких-то хайповых тем, скорее просто кусочек извечной злободневности, которой я решила поделиться с пикабушниками, ведь творчество всегда требует выхода,  внимания, и оценки  со стороны);0;0;0;0;0;0;1;1;0;0;0.1227983332640825;0.6166632175445557;0
Вероятно.;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0
И пошел тогда Базилевс дальше по усадьбе и забрел на задний двор.;0;0;0;0;0;0;0;0;0;0;0.0836410551520352;0.5173109769821167;0
Ирония.;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0
В общем, этот вопрос следовало обсудить с моим пушистым другом Толстомордым, уж он-то все разложит по полочкам и даст необходимые пояснения.;1;0;0;0;0;0;0;0;1;1;0.1914997074571741;0.6013059616088867;0
Невообразимо.;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0
Я решил пойти по лёгкому пути, заехал в лакокрасочный автомагазин и выяснил, что именно такого цвета в баллонах нет, есть очень похожие по 800 р. или без перламутра в тон по 600.;0;0;0;0;0;0;1;0;0;0;0.1064870548034495;0.6150605082511902;0
И первого января нового года мы все вновь стали братья и сестры.;1;0;0;0;0;0;0;0;0;0;0.1349627304446097;0.5608410835266113;0
Верен ему, по-братски.;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0
«Новое начало?»;0;0;0;1;0;0;0;0;0;0;0.0414134557231494;0.0;0
Вон, даже на фасаде написано, чтобы никто не спутал.;0;0;0;0;0;0;0;0;0;0;0.0430789897405234;0.2920595407485962;0
Вообще-то, прошедшие две недели я провел в ожидании неминуемого краха российской экономики, предсказанного рейтинговым агентством «Мудис»…;1;0;0;0;0;0;0;1;0;0;0.1572674232051718;0.5449656248092651;0
Поддельный сыр бросят из говна делать!;1;0;1;0;0;0;0;0;0;0;0.1080661928434576;0.4377215504646301;0
"Сбыт наркоты можно крышевать, зарабатывая бабки, мелких наркош можно отлавливать, срубая ""палки"", преступления, которые наркоты совершают- убийства и грабежи тоже легко раскрываются вследствие их тупости и упоротости, на них можно скидывать ""висяки"", да можно банально взятку взять, поймав наркошу, я уж не говорю про распил средств, выделяющихся на ""борьбу"" с ними!";1;0;1;0;0;0;1;3;1;0;0.2395133552391577;0.7799067497253418;0
